total_loss,pde_loss,terminal_loss,VPP_penalty,grad_norm_f,control_loss,mean_integrand,grad_norm_g
8.52302999048436,5.4819072681873084,3.039801384609585,0.0013213376874678146,71.12908448056996,675.681,-0.0029319624836505976,6.4905201289823236
4.7088973557421,1.7951390049748934,2.9134745264860484,0.000283824281158783,40.52487692662694,554.1712,-0.003633406642839291,5.032889134848956
3.5302045725059332,0.7646642793089155,2.7612266763113062,0.004313616885711733,16.926752639125773,834.5468,-0.003618230670688646,4.691048509727701
3.6618561441111637,1.0795063967230762,2.5787029259062564,0.003646821481831297,17.839016007148526,470.23315,-0.002944466685881656,5.240994551342667
3.643285134954307,1.2349856549180238,2.4080981370980314,0.0002013429382515351,20.47677283610553,162.65767,-0.0019467741685476256,5.43955415324237
3.367511304685297,1.0923376957938105,2.2751736088914862,0.0,17.685297005643584,107.100044,-0.0009304889643981811,5.346443867697759
3.0077328904746534,0.8296578662916451,2.1780750241830082,0.0,12.393733918275469,81.45748,-7.44671623132307e-05,5.24984959220654
2.6922795158095196,0.5866606066864851,2.1056189091230344,0.0,7.555952468418427,65.55535,0.0005500141642006134,5.120787905049032
2.467909026424966,0.4210446151025593,2.0468644113224066,0.0,6.74298818545468,54.813374,0.0009357009534246289,4.949001640848888
2.3222800788886335,0.3290074351974485,1.993272643691185,0.0,9.33721345713593,47.27074,0.0011091380776764015,4.73437920840338
2.2209901206152782,0.2822674992501152,1.9387226213651632,0.0,11.79023134211422,41.882435,0.0011150668798439055,4.471663738768738
2.134039725412131,0.25489308249330805,1.8791466429188226,0.0,13.043639642737489,38.00925,0.0010095662749211368,4.203353111427931
2.0460528042258748,0.23389284048351117,1.8121599637423635,0.0,13.004344458488431,35.213055,0.0008568920961485445,3.970217043043175
1.9552189825792614,0.21844420653595056,1.7367747760433108,0.0,11.861799147906703,33.181767,0.0007239112989538225,3.7893815096143446
1.8671685036146486,0.21397308803525789,1.6531954155793906,0.0,9.9408292837193,31.68517,0.0006653624152192546,3.6638893887355297
1.7887308204821786,0.2260113846231133,1.5627194358590653,0.0,7.692986343488795,30.548136,0.0007092889423560005,3.5860142188096877
1.72370363509007,0.25594594926084263,1.4677576858292274,0.0,5.762225243825093,29.638132,0.0008556630869500685,3.541587342909399
1.6703958529554224,0.29847540030730857,1.3719204526481137,0.0,4.928449263413955,28.858881,0.0010835898110174173,3.520587780160332
1.6217152723367119,0.3417933450718517,1.27992192726486,0.0,5.276848201442819,28.146238,0.00136087063422808,3.5160099722494413
1.5681774634886425,0.37141189175010186,1.1967655717385406,0.0,5.907704737325854,27.46142,0.0016526387524124285,3.523967327317982
1.5031400555561973,0.3771546995621918,1.1259853559940056,0.0,6.115932508542281,26.780605,0.0019266673948064189,3.5428789875881366
1.4279643730882672,0.3597569232303469,1.0682074498579204,0.0,5.685775627607756,26.091028,0.0021547850143241267,3.5718258510278975
1.3532912003631785,0.33173981921519713,1.0215513811479815,0.0,4.725604988704908,25.410803,0.0023121109707924395,3.6106123210018226
1.2954108066526624,0.31147198786363667,0.9839388187890257,0.0,3.6194089627862787,24.876062,0.002377012911884133,3.661528750477071
1.25331996252075,0.2988819646984501,0.9544379978223,0.0,2.989435153488945,24.549839,0.0023412930704717026,3.725229250305638
1.202179444705524,0.27468767250249526,0.9274917722030287,0.0,2.886753187360432,24.371916,0.00222357429256785,3.8035931969951537
1.1493676009025378,0.25084939081332935,0.8985182100892083,0.0,2.885080147396534,24.289639,0.002076859954393621,3.8977127241168
1.109669206889299,0.24048902987868795,0.8691801770106111,0.0,2.9014006760754882,24.239168,0.00197791961738,4.008963069678043
1.0492709117232517,0.20049906760904115,0.8487718441142106,0.0,2.9350179765183224,24.204254,0.0019701764608629382,4.126440204185212
0.9936525708429922,0.16476905685032728,0.8288835139926649,0.0,2.9958182732187773,24.21233,0.0020757467153147686,4.244607016098189
0.9463652036302224,0.13760673711173868,0.8087584665184837,0.0,2.6817004762152084,24.334246,0.002335666886950417,4.369965208742851
0.8853251731097564,0.11319699002685799,0.7721281830828984,0.0,2.099503489776573,24.804813,0.002858720440718781,4.500512499603831
0.8326684515391618,0.10339008779790805,0.7292783637412538,0.0,1.9185419339821308,25.499691,0.0037425639428431234,4.637482720116872
0.8121778887816058,0.11143411036283361,0.7005660376454819,0.00017774077329035353,2.5143541270874863,24.684427,0.005051897346586316,4.787622009556404
0.7896639651634222,0.09686385770286896,0.6928001074605532,0.0,2.249433574380367,24.67454,0.006689068181445538,4.93207132847573
0.7794648868541926,0.09666230297457849,0.6828025838796141,0.0,2.1586315716263296,24.723392,0.008656385942688052,5.066722108685142
0.751102309568173,0.09045584284236426,0.6606464667258087,0.0,2.1243839964712787,24.787418,0.010967929807667873,5.193598444004777
0.7240229672021562,0.09069146046651984,0.6333315067356363,0.0,2.1996934911941155,24.882624,0.013604627199402492,5.311868567119794
0.6884057684097038,0.0766686844069852,0.6117370840027186,0.0,1.7072815491206548,24.994547,0.016721619187871413,5.430218549053902
0.6681802165509507,0.07347500850545693,0.5947052080454938,0.0,2.420451810552234,25.113714,0.020532946734696144,5.558156941240394
0.6459886182349773,0.06953579834633092,0.5764528198886464,0.0,2.319070218239381,25.261038,0.025146792892720798,5.695625922696701
0.6322344952188889,0.07557719407373095,0.5566573011451579,0.0,2.1914983763690983,25.492556,0.03068990426308325,5.846187853630772
0.6089791085320826,0.0706549386106728,0.5383241699214097,0.0,2.4085495072414482,26.117542,0.03753098212896379,6.027474754362917
0.590299669778132,0.07009863002935311,0.5202010397487788,0.0,2.500921678072014,40.218773,0.045919639844820025,6.2536662936608325
0.5682283460276957,0.06637137037990248,0.5018569756477932,0.0,1.758157196739137,27.420198,0.05581233955332742,6.5325607572547
0.5528539093094238,0.06877083147885563,0.4840725916025608,1.0486228007342066e-05,1.4166815884414292,28.440954,0.06708703565281705,6.875959530622455
0.5366418698485432,0.06885024037609595,0.4677839813447888,7.648127658374264e-06,1.4356448732965603,27.636572,0.07975256721998979,7.297810329024707
0.5230420721845696,0.07078843070786765,0.45225262695096224,1.0145257396494056e-06,1.4145991932309014,31.164213,0.09380131432074777,7.780469109894418
0.5110213985674549,0.07475093365136658,0.43627046491608834,0.0,1.4808730065390507,34.423298,0.10875176116030741,8.19758592067468
0.4969512201395376,0.07703171998470071,0.41991950015483687,0.0,1.5153245502511967,24.103792,0.12299582142011618,7.84028630316528
0.48561054071689896,0.08149356392229491,0.40410454009972346,1.2436694880579487e-05,1.4919992757845326,22.850163,0.13416831133967705,6.519571741328498
0.47398638168727214,0.08416927473252822,0.3895925496003311,0.00022455735441286238,1.2372757965876853,23.568027,0.1441329920235226,5.957708896870476
0.4598078123121395,0.0828845435225,0.37591231783226275,0.001010950957376745,1.2990183478674486,23.636547,0.1565409444316501,6.105844897772539
0.4448932887290187,0.07957838559711312,0.36164919224924885,0.0036657108826567107,1.4489579783830215,21.142302,0.15431311021948607,7.892624984686936
0.4214123787094109,0.07351734927011104,0.34721172879625634,0.0006833006430435019,1.1294905647555264,20.6217,0.15630035778867798,9.822155593276719
0.40102812907787033,0.06675517165874689,0.33419523156768133,7.77258514421353e-05,1.0668482683727103,20.319,0.16691680424047833,9.462726323144253
0.38355378581001914,0.05996091617267042,0.3235923691224712,5.005148775685319e-07,1.0599208116864698,19.717932,0.17847556420694757,8.141660651499018
0.36969142070032995,0.05660563918793558,0.31308578151239436,0.0,1.1209217245944934,19.371765,0.1868519104908722,6.639031282542369
0.3555005960021582,0.05462022775260821,0.30088036824955,0.0,1.112181742782752,19.18983,0.19237567173110048,5.266012666034699
0.3429685942937662,0.05434258628790828,0.2886260080058579,0.0,1.132964854557054,19.14653,0.1955623968602425,4.544977414384639
0.33420585618342846,0.05707583570558975,0.2771300204778387,0.0,1.0910820384556434,19.407272,0.19654439491068285,4.67512252064153
0.32590164060143595,0.060889076644226874,0.26501256395720907,0.0,1.1269130378120176,20.51491,0.19715570307975422,5.156448597441696
0.31564423933337543,0.062035745711737644,0.2536084936216378,0.0,1.1479235150276375,22.200464,0.1995499204400193,5.291180938776838
0.30546545232029665,0.0605134308544675,0.2449361678273061,1.5853638523073075e-05,1.269376441679716,23.218784,0.2032725204148826,4.8041434702749095
0.2942519684743775,0.05632463610779991,0.2378551520175785,7.218034899907397e-05,1.2156770406806237,22.649746,0.2087695091259858,4.118338584710197
0.2820250696724138,0.04863041517516281,0.23339465449725103,0.0,1.480138537303855,20.586447,0.21260652866562765,4.0903713626077955
0.277038797333812,0.05074492039068044,0.22629387694313155,0.0,1.5760627917297703,21.11961,0.22212808146244736,4.3904741726842476
0.28417203209701763,0.06195137847695796,0.22222065362005966,0.0,2.8033770871940886,37.922802,0.2275012956936881,4.246425419770101
0.2839882965039351,0.0721542981235854,0.21147441444277593,0.0003595839375737173,3.8848863893333947,34.87596,0.2432545535029664,3.541912219406733
0.25996037260871263,0.05314182004895045,0.20668837766822912,0.00013017489153303188,2.40961196150884,35.017384,0.2515805463824745,3.799286910688116
0.24122266077616636,0.04235274731736438,0.19873580275255628,0.00013411070624568254,0.9970512447891345,68.28394,0.25716416732272834,3.870758281470568
0.2543726447544681,0.06221274042430448,0.19204414905336062,0.00011575527680298942,3.3090287160416234,220.35269,0.2702240636819821,3.5355284935021127
0.235919328357536,0.04694382776772184,0.18893671109547897,3.878949433520814e-05,2.3018952751139863,25.325644,0.27444304436437333,4.808675789354872
0.22383959636515,0.03925804809235474,0.18373921604533278,0.0008423322274625017,1.5059853784101633,33.36838,0.2802282908362474,5.424097970267001
